,ticker,date,close,closeNormalized
102020,OKB,2022-05-29,11.5882,-1.8910017066546536
102018,RAY,2022-05-29,0.943951,-0.06340672437041071
102034,APE,2022-05-29,6.19408,1.835195623569678
102059,YFI,2022-05-29,7416.82,0.19916446021116418
102055,BTC,2022-05-29,29203.5,-0.5142787245374819
102054,1INCH,2022-05-29,0.915991,2.8966965896049732
102037,DOGE,2022-05-29,0.0825091,-0.3139242983989573
102072,EGLD,2022-05-30,85.0919,3.099317894506724
102091,ETH,2022-05-30,1988.86,-0.21788738821367526
102096,1INCH,2022-05-30,0.991306,3.3652011497882053
102100,YFI,2022-05-30,8401.84,0.8046294375046857
102101,LTC,2022-05-30,69.0447,-0.3640521105098511
102108,FET,2022-05-30,0.168382,-0.7230115384478719
102064,GT,2022-05-30,5.64148,0.04999975970236811
102066,RAY,2022-05-30,1.01229,-0.0007921981068461976
102071,SOL,2022-05-30,47.3821,-0.42687507000450114
102075,DYDX,2022-05-30,1.94944,-0.09612341774855727
102077,BNB,2022-05-30,321.443,-0.31160727239693353
102133,SUN,2022-05-30,0.00977717,0.0556609471227914
102141,LINK,2022-05-30,7.44404,-0.6591515657657055
102137,OKB,2022-05-30,12.3931,-1.8355046041355148
102152,BTC,2022-05-30,31780.5,-0.3886792001247222
102157,TRX,2022-05-30,0.0839028,-0.32822475975489823
102158,XMR,2022-05-30,207.734,3.4617520997854383
102124,FLOW,2022-05-30,2.67812,3.0883767279318914
102117,DOGE,2022-05-30,0.0871103,-0.24162434531872182
102120,APE,2022-05-30,7.25409,2.402923497621527
102126,LEO,2022-05-30,5.2313,0.5037572183235276
102080,XRP,2022-05-30,0.415268,-0.4666325552911886
102175,EGLD,2022-05-31,81.0251,2.800592422995474
102169,DOGE,2022-05-31,0.0859412,-0.25999474329014316
102167,BNB,2022-05-31,318.845,-0.3294584160152348
102161,FET,2022-05-31,0.168065,-0.7234358550219668
102177,XRP,2022-05-31,0.420264,-0.4460504968639981
102185,BTC,2022-05-31,31682.3,-0.3934653364449911
102204,TRX,2022-05-31,0.0817545,-0.38144350719038833
102199,ETH,2022-05-31,1944.87,-0.27601922009492236
102194,FLOW,2022-05-31,2.68785,3.1062719232843423
102183,LINK,2022-05-31,7.52398,-0.6411409965197122
102178,YFI,2022-05-31,8077.63,0.6053463769695366
102233,1INCH,2022-05-31,0.968225,3.221623459373425
102209,LEO,2022-05-31,5.333,0.5922200485018405
102211,XMR,2022-05-31,196.543,2.7567591501215207
102249,GT,2022-05-31,5.64042,0.04945366054200658
102246,DYDX,2022-05-31,2.00819,-0.013721904801742499
102247,RAY,2022-05-31,1.01818,0.0046044210958405005
102248,APE,2022-05-31,6.75459,2.135397650611689
102256,SUN,2022-05-31,0.010034,0.09878143504126813
102238,SOL,2022-05-31,45.5535,-0.4552990970236448
102260,OKB,2022-05-31,12.1143,-1.8547276034923739
102220,LTC,2022-05-31,68.2454,-0.4188810473160669
102182,XAU,2022-05-31,1842.699951171875,-0.7195990518784551
102278,LEO,2022-06-01,4.9281,0.24002142569752483
102272,RAY,2022-06-01,0.90818,-0.09618133650951091
102283,APE,2022-06-01,6.06693,1.767095700752259
102268,YFI,2022-06-01,7455.28,0.22280477515574282
102279,FLOW,2022-06-01,2.46753,2.701064375488668
102284,XMR,2022-06-01,200.32,2.994696632998887
102300,OKB,2022-06-01,11.4207,-1.9025506750630965
102296,DOGE,2022-06-01,0.0801478,-0.35102807115570767
102293,ETH,2022-06-01,1797.5,-0.4707654820712664
102263,LTC,2022-06-01,62.3438,-0.8237083380148812
102282,1INCH,2022-06-01,0.945149,3.07807687196337
102325,GT,2022-06-01,5.40289,-0.07291891828883779
102323,EGLD,2022-06-01,75.2422,2.37581138404534
102330,TRX,2022-06-01,0.0839843,-0.3262058015479475
102328,BNB,2022-06-01,297.932,-0.4731539381436184
102320,XRP,2022-06-01,0.394844,-0.5507734602785661
102317,SUN,2022-06-01,0.00996103,0.0865301326100441
102311,DYDX,2022-06-01,1.79818,-0.30827750878405086
102347,SOL,2022-06-01,40.3337,-0.5364364350059951
102355,LINK,2022-06-01,6.82385,-0.7988810496370177
102343,BTC,2022-06-01,29564.1,-0.4967035640783275
102349,XAU,2022-06-01,1843.300048828125,-0.717548577387814
102316,FET,2022-06-01,0.151963,-0.744988995325048
102381,EGLD,2022-06-02,77.9997,2.578362649829808
102390,APE,2022-06-02,6.39254,1.9414882754166705
102391,OKB,2022-06-02,11.6185,-1.8889125499813653
102397,XRP,2022-06-02,0.401938,-0.52154825561834
102400,FLOW,2022-06-02,2.51773,2.7933910771015165
102407,XAU,2022-06-02,1866.5,-0.6382766329524376
102362,RAY,2022-06-02,0.93016,-0.07604250967164163
102363,FET,2022-06-02,0.160455,-0.7336221298764227
102370,DOGE,2022-06-02,0.0825357,-0.3135063250980935
102373,XMR,2022-06-02,200.819,3.026131847178343
102408,LINK,2022-06-02,7.08362,-0.7403545851257378
102439,SUN,2022-06-02,0.00994204,0.08334180544588153
102440,DYDX,2022-06-02,1.84294,-0.24549807526065595
102429,TRX,2022-06-02,0.0841242,-0.3227401297301264
102419,SOL,2022-06-02,40.7733,-0.5296032280292832
102416,GT,2022-06-02,5.45249,-0.04736559908701118
102458,BTC,2022-06-02,30340.1,-0.45888236464320853
102424,BNB,2022-06-02,306.124,-0.41686580553348507
102452,LTC,2022-06-02,64.0423,-0.7071977047540817
102450,1INCH,2022-06-02,0.919172,2.9164843212114637
102436,LEO,2022-06-02,4.9297,0.24141317130505052
102447,ETH,2022-06-02,1826.38,-0.4326011878059693
102453,YFI,2022-06-02,7479.66,0.23779049742170302
102545,XAU,2022-06-03,1845.4000244140625,-0.7103731679772161
102492,TRX,2022-06-03,0.0818487,-0.3791099383180599
102496,SUN,2022-06-03,0.00933088,-0.019268938611495957
102506,FET,2022-06-03,0.158462,-0.7362898362870575
102473,XRP,2022-06-03,0.392558,-0.5601911115124645
102483,FLOW,2022-06-03,2.42789,2.628159386406331
102509,BNB,2022-06-03,298.84,-0.46691497032013224
102463,DOGE,2022-06-03,0.0808896,-0.33937195857748487
102471,SOL,2022-06-03,38.7363,-0.5612666552621365
102474,GT,2022-06-03,5.36143,-0.09427860808939686
102551,LTC,2022-06-03,62.7454,-0.7961601070360549
102486,DYDX,2022-06-03,1.73199,-0.401114209072556
102547,EGLD,2022-06-03,77.6124,2.549913654276471
102525,YFI,2022-06-03,7516.62,0.26050880320307657
102529,APE,2022-06-03,6.25565,1.8681717324793796
102512,1INCH,2022-06-03,0.876237,2.649402819631871
102522,BTC,2022-06-03,29786.2,-0.48587870789979654
102537,LINK,2022-06-03,6.90399,-0.7808254201727455
102515,RAY,2022-06-03,0.89222,-0.11080443370388732
102514,ETH,2022-06-03,1787.13,-0.4844692123874411
102513,LEO,2022-06-03,4.8608,0.18148112608100164
102535,XMR,2022-06-03,195.929,2.7180793475039127
102519,OKB,2022-06-03,11.489,-1.8978414539150568
102563,TRX,2022-06-04,0.0806487,-0.40883693032224344
102588,BTC,2022-06-04,29823.7,-0.4840510081848262
102589,DYDX,2022-06-04,1.74827,-0.37828022386788956
102590,LTC,2022-06-04,63.8514,-0.720292717935999
102591,LEO,2022-06-04,4.934,0.24515348762527395
102587,ETH,2022-06-04,1786.3,-0.4855660394040687
102596,1INCH,2022-06-04,0.864343,2.5754149919903733
102606,OKB,2022-06-04,11.4493,-1.9005787318005205
102607,APE,2022-06-04,6.17001,1.822304037708764
102567,SUN,2022-06-04,0.00976857,0.0542170496182208
102597,BNB,2022-06-04,300.072,-0.4584497628768112
102651,FLOW,2022-06-04,2.45813,2.683776108652796
102630,EGLD,2022-06-04,76.6017,2.47567301444751
102629,GT,2022-06-04,5.39245,-0.0782974798305126
102628,LINK,2022-06-04,7.25448,-0.7018596406502505
102627,XRP,2022-06-04,0.392302,-0.5612457566200229
102647,XMR,2022-06-04,190.957,2.4048611412909735
102624,DOGE,2022-06-04,0.0817978,-0.32510115587656563
102619,SOL,2022-06-04,38.6706,-0.5622879057133876
102656,RAY,2022-06-04,0.87434,-0.12718670048555716
102652,YFI,2022-06-04,7508.99,0.25581884992623993
102626,FET,2022-06-04,0.152386,-0.7444227937135586
102741,BTC,2022-06-05,29937.1,-0.4785240442467561
102684,EGLD,2022-06-05,75.429,2.3895327172995704
102667,XRP,2022-06-05,0.395927,-0.5463118171087008
102671,1INCH,2022-06-05,0.863188,2.5682301978987363
102675,LINK,2022-06-05,7.72273,-0.5963624046052612
102676,FLOW,2022-06-05,2.42772,2.6278467262614265
102677,DOGE,2022-06-05,0.0818438,-0.3243783449051473
102680,TRX,2022-06-05,0.0819337,-0.3770042763844301
102710,ETH,2022-06-05,1810.97,-0.4529651689219052
102740,DYDX,2022-06-05,1.74736,-0.3795565707067253
102700,XMR,2022-06-05,187.624,2.19489406942699
102747,RAY,2022-06-05,0.89116,-0.11177564191353895
102756,SUN,2022-06-05,0.0100407,0.09990633193436395
102746,FET,2022-06-05,0.14906,-0.7488747713963338
102734,OKB,2022-06-05,11.5381,-1.8944560548174176
102722,LEO,2022-06-05,5.0621,0.35658012032775044
102733,BNB,2022-06-05,300.417,-0.4560792299482841
102714,LTC,2022-06-05,63.4403,-0.748492612745251
102719,GT,2022-06-05,5.40502,-0.07182156808924312
102724,SOL,2022-06-05,39.5831,-0.5481038716682336
102730,APE,2022-06-05,6.15537,1.8144630399105173
102752,YFI,2022-06-05,7502.91,0.252081639451382
102770,BTC,2022-06-06,31462.1,-0.40419758917129683
102808,FET,2022-06-06,0.149872,-0.7477878784683683
102804,LINK,2022-06-06,7.89329,-0.557935050457192
102784,OKB,2022-06-06,11.6581,-1.886182167002414
102796,LTC,2022-06-06,64.4452,-0.6795602987247755
102794,APE,2022-06-06,6.26527,1.8733240821254948
102789,XRP,2022-06-06,0.403357,-0.5157023907448045
102788,EGLD,2022-06-06,70.3901,2.0194019564069676
102761,DOGE,2022-06-06,0.0822101,-0.3186225697131777
102795,BNB,2022-06-06,297.147,-0.47854775944476047
102765,GT,2022-06-06,5.47384,-0.03636633769670877
