,ticker,date,close,closeNormalized
101008,BNB,2022-05-19,305.194,-0.4232559377756023
101010,FET,2022-05-19,0.180719,-0.7064979940484737
101013,1INCH,2022-05-19,0.916083,2.897268884891926
101015,XMR,2022-05-19,163.237,0.6586003455905182
100995,APE,2022-05-19,7.96143,2.7817658051769603
100972,XAU,2022-05-19,1841.199951171875,-0.7247244039006272
100977,DOGE,2022-05-19,0.0860139,-0.258852387689662
100987,BTC,2022-05-19,30245.9,-0.46347354632721377
101007,YFI,2022-05-19,9414.38,1.4270102095791424
101058,XRP,2022-05-19,0.417682,-0.456687581503511
101040,OKB,2022-05-19,12.3908,-1.8356631869853024
101039,DYDX,2022-05-19,1.96403,-0.07565979095887182
101034,LEO,2022-05-19,4.9661,0.27307538387624564
101027,SUN,2022-05-19,0.00891108,-0.08975128424158803
101021,FLOW,2022-05-19,2.8874,3.473279758082031
101024,GT,2022-05-19,5.57162,0.014008733907214974
101033,LTC,2022-05-19,71.4285,-0.20053250640794132
101069,EGLD,2022-05-19,91.7382,3.587519699686527
101062,SOL,2022-05-19,51.8081,-0.3580766758304173
101025,ETH,2022-05-19,2011.9,-0.18744052741476772
101157,OKB,2022-05-20,12.0216,-1.8611191818294646
101101,FLOW,2022-05-20,2.75669,3.2328808901972605
101104,GT,2022-05-20,5.61186,0.03473989448547105
101110,ETH,2022-05-20,1957.45,-0.25939502266218545
101114,BTC,2022-05-20,29148.6,-0.5169544769201985
101115,YFI,2022-05-20,9173.5,1.2789478314239142
101116,LEO,2022-05-20,5.0046,0.30656426255731783
101074,LINK,2022-05-20,6.88173,-0.785840622467164
101117,RAY,2022-05-20,1.07071,0.052734201523195974
101167,TRX,2022-05-20,0.0709747,-0.6484860308626383
101095,XAU,2022-05-20,1841.800048828125,-0.7226739294099861
101151,XMR,2022-05-20,175.289,1.4178332139087675
101153,APE,2022-05-20,7.75678,2.672157868058716
101159,DOGE,2022-05-20,0.0837993,-0.29365102197886706
101161,LTC,2022-05-20,68.6176,-0.3933495444019257
101163,FET,2022-05-20,0.1664,-0.7256645209395318
101120,BNB,2022-05-20,302.237,-0.44357380986155975
101145,XRP,2022-05-20,0.410107,-0.48789436544785997
101142,DYDX,2022-05-20,1.93068,-0.1224357987337872
101137,SUN,2022-05-20,0.00866958,-0.13029794091063823
101133,SOL,2022-05-20,49.6603,-0.3914623945396576
101134,EGLD,2022-05-20,88.8233,3.3734066680872
101150,1INCH,2022-05-20,0.914901,2.88991613457477
101180,OKB,2022-05-21,12.1392,-1.8530107717707605
101179,LTC,2022-05-21,69.4097,-0.3390145001829796
101172,FLOW,2022-05-21,2.80635,3.324214436055709
101191,XMR,2022-05-21,176.87,1.5174305558280479
101182,XRP,2022-05-21,0.411764,-0.4810680102008914
101207,ETH,2022-05-21,1965.69,-0.24850604119590955
101202,GT,2022-05-21,5.74962,0.10571217781699617
101199,LINK,2022-05-21,6.9909,-0.7612445023197397
101208,BTC,2022-05-21,29314.4,-0.5088736072470763
101188,DOGE,2022-05-21,0.0839907,-0.29064349980648646
101197,DYDX,2022-05-21,2.15619,0.19385977887704264
101218,BNB,2022-05-21,311.395,-0.3806481850515502
101238,EGLD,2022-05-21,90.2925,3.481326276315863
101226,YFI,2022-05-21,9116.76,1.244071298143743
101222,RAY,2022-05-21,1.05463,0.03800115622961362
101221,1INCH,2022-05-21,0.946768,3.0881480248935524
101216,LEO,2022-05-21,4.9056,0.22045000309170343
101254,SUN,2022-05-21,0.00879855,-0.10864451519383729
101219,FET,2022-05-21,0.169779,-0.7211416007380592
101261,APE,2022-05-21,7.94506,2.7729982413820635
101255,SOL,2022-05-21,49.4756,-0.3943333984718657
101241,TRX,2022-05-21,0.0736841,-0.5813674374158587
101294,BNB,2022-05-22,316.42,-0.3461208576143039
101298,SOL,2022-05-22,51.638,-0.36072073521790304
101306,FET,2022-05-22,0.170595,-0.7200493536577393
101308,XRP,2022-05-22,0.418198,-0.45456181245858895
101311,DOGE,2022-05-22,0.0852975,-0.270109382905406
101290,LTC,2022-05-22,70.9148,-0.23577037058578815
101291,OKB,2022-05-22,12.4248,-1.8333189187710515
101288,1INCH,2022-05-22,0.988713,3.3490711315374564
101268,TRX,2022-05-22,0.0774869,-0.48716259975460047
101269,LEO,2022-05-22,4.9052,0.22010206668982218
101314,XMR,2022-05-22,182.281,1.8583041909483642
101286,YFI,2022-05-22,9314.69,1.3657334805925327
101272,RAY,2022-05-22,1.07371,0.05548290400334182
101325,EGLD,2022-05-22,90.9816,3.5319438927264075
101323,APE,2022-05-22,7.95714,2.7794681357401796
101358,ETH,2022-05-22,2014.31,-0.18425576463154886
101354,DYDX,2022-05-22,2.13743,0.16754739789181303
101326,GT,2022-05-22,5.75549,0.10873633071447034
101345,FLOW,2022-05-22,2.8463,3.3976895701081644
101344,SUN,2022-05-22,0.00911904,-0.05483582784036373
101313,LINK,2022-05-22,7.19136,-0.7160806455390059
101347,BTC,2022-05-22,29981.7,-0.47635030005241796
101372,XAU,2022-05-23,1847.800048828125,-0.7021725213212975
101399,SOL,2022-05-23,50.1997,-0.38307788170244544
101397,LINK,2022-05-23,7.23131,-0.7070798669378372
101395,BTC,2022-05-23,29311.1,-0.5090344448219938
101396,DYDX,2022-05-23,2.10547,0.12272097484874539
101403,XRP,2022-05-23,0.413104,-0.47554760221601644
101408,YFI,2022-05-23,9065.18,1.2123664763849973
101390,OKB,2022-05-23,12.7137,-1.8133995338564293
101414,ETH,2022-05-23,1991.81,-0.2139890271304818
101368,FLOW,2022-05-23,2.80663,3.324729405706139
101373,SUN,2022-05-23,0.00895924,-0.08166545821599192
101427,BNB,2022-05-23,324.31,-0.2919078002053743
101376,RAY,2022-05-23,1.04065,0.02519220267213362
101374,1INCH,2022-05-23,0.97383,3.256489927670935
101428,DOGE,2022-05-23,0.0843986,-0.2842340520838427
101419,LEO,2022-05-23,4.87115,0.19048398047967938
101455,XMR,2022-05-23,187.375,2.179207960547863
101437,APE,2022-05-23,7.95295,2.7772240250315288
101451,EGLD,2022-05-23,90.8808,3.524539661505709
101446,GT,2022-05-23,5.7621,0.11214172264842356
101367,FET,2022-05-23,0.169896,-0.72098499178169
101386,TRX,2022-05-23,0.0801337,-0.4215947643907057
101453,LTC,2022-05-23,70.3155,-0.2768800688567315
101515,XMR,2022-05-24,191.351,2.4296817312442918
101499,FET,2022-05-24,0.163188,-0.7299639052802036
101503,EGLD,2022-05-24,90.9916,3.532678439474493
101489,GT,2022-05-24,5.61249,0.035064462854365284
101464,RAY,2022-05-24,0.9967,-0.015076288662004519
101467,ETH,2022-05-24,1980.99,-0.2282874226966352
101472,YFI,2022-05-24,9049.57,1.2027714343599092
101480,FLOW,2022-05-24,2.75641,3.23236592054683
101544,1INCH,2022-05-24,0.992708,3.3739224323132926
101545,LEO,2022-05-24,4.8824,0.2002696917825897
101497,XAU,2022-05-24,1865.0999755859373,-0.6430603782602421
101540,SUN,2022-05-24,0.00917713,-0.04508280388216442
101558,TRX,2022-05-24,0.0812542,-0.3938371856067992
101533,LTC,2022-05-24,70.4083,-0.2705143421763654
101532,DOGE,2022-05-24,0.0831917,-0.3031984121143863
101524,APE,2022-05-24,7.43033,2.497315400078011
101523,OKB,2022-05-24,12.7374,-1.811765441012966
101554,XRP,2022-05-24,0.409068,-0.4921747414898638
101520,BNB,2022-05-24,328.173,-0.26536470251580585
101539,SOL,2022-05-24,49.6454,-0.39169400232844964
101560,LINK,2022-05-24,7.21061,-0.7117435995296818
101559,DYDX,2022-05-24,2.04733,0.04117503505763371
101521,BTC,2022-05-24,29548.3,-0.49747363489156826
101663,BTC,2022-05-25,29789.2,-0.48573249192259893
101592,EGLD,2022-05-25,88.1641,3.3249853464534302
101600,XAU,2022-05-25,1846.199951171875,-0.7076398971600534
101586,YFI,2022-05-25,8744.49,1.0152470640195024
101568,SUN,2022-05-25,0.00945958,0.002339155439463797
101570,FET,2022-05-25,0.161406,-0.7323491801541379
101572,APE,2022-05-25,7.45904,2.5126921109241622
101575,SOL,2022-05-25,48.6715,-0.4068324469931899
101578,TRX,2022-05-25,0.0850478,-0.2998602548842394
101582,RAY,2022-05-25,0.9969,-0.014893041829994808
101651,LTC,2022-05-25,68.6176,-0.3933495444019257
101599,1INCH,2022-05-25,0.974926,3.2633077063068088
101653,BNB,2022-05-25,328.705,-0.2617092720289174
101634,FLOW,2022-05-25,2.69676,3.122658993231961
101626,OKB,2022-05-25,12.7789,-1.8089040548102773
101621,GT,2022-05-25,5.60936,0.033451924767636844
101620,LEO,2022-05-25,4.8866,0.203923024002343
101643,ETH,2022-05-25,1965.53,-0.2487174777292354
101615,XMR,2022-05-25,200.859,3.0286517040263967
101637,LINK,2022-05-25,7.05153,-0.747584497148554
101662,DOGE,2022-05-25,0.0835996,-0.29678896439174257
101655,XRP,2022-05-25,0.40761,-0.4981812749540039
101619,DYDX,2022-05-25,2.12944,0.15634079213104626
101681,SOL,2022-05-26,44.3256,-0.47438575500067987
101698,OKB,2022-05-26,12.2038,-1.8485566621636833
101701,LTC,2022-05-26,64.3356,-0.6870784414421048
101702,XRP,2022-05-26,0.397163,-0.5412198586987713
101703,LEO,2022-05-26,4.8805,0.19861699387365364
101664,LINK,2022-05-26,6.68264,-0.8306958167526887
101666,FET,2022-05-26,0.146154,-0.7527645630818856
101667,1INCH,2022-05-26,0.921078,2.928340786612901
101671,BNB,2022-05-26,311.788,-0.37794783884601013
101678,TRX,2022-05-26,0.0816301,-0.38452520536148865
101692,XMR,2022-05-26,190.709,2.3892380288330477
101682,DOGE,2022-05-26,0.0791208,-0.3671656117567252
101752,RAY,2022-05-26,0.903096,-0.10083947097919822
101741,BTC,2022-05-26,29546.4,-0.4975662383437933
101742,FLOW,2022-05-26,2.50724,2.7740981069836126
101751,XAU,2022-05-26,1847.4000244140625,-0.7035393652809865
101760,ETH,2022-05-26,1831.72,-0.42554449350622264
101761,EGLD,2022-05-26,74.8875,2.349757010890762
101714,GT,2022-05-26,5.48811,-0.02901460654731238
101727,DYDX,2022-05-26,1.76723,-0.3516873270939046
101735,APE,2022-05-26,6.57142,2.037294128295789
101733,SUN,2022-05-26,0.00902597,-0.0704618209508752
101684,YFI,2022-05-26,7897.16,0.4944163811804542
101790,FLOW,2022-05-27,2.36763,2.517330560924453
101801,XRP,2022-05-27,0.384215,-0.5945618307794882
101811,OKB,2022-05-27,11.2087,-1.9171678768696034
101803,SUN,2022-05-27,0.00885114,-0.09981491405832862
101775,DOGE,2022-05-27,0.0811188,-0.33577047434598223
101806,LINK,2022-05-27,6.32367,-0.9115721495302003
101799,LEO,2022-05-27,4.85914,0.18003719001319418
101795,ETH,2022-05-27,1733.34,-0.5555515319348904
101793,GT,2022-05-27,5.27512,-0.13874447462789813
101802,XAU,2022-05-27,1851.300048828125,-0.6902133666028959
101769,BNB,2022-05-27,301.598,-0.44796444911178873
101844,RAY,2022-05-27,0.8922,-0.11082275838708831
101787,DYDX,2022-05-27,1.67715,-0.47803163834920853
101826,EGLD,2022-05-27,67.7921,1.8285667112544581
101824,LTC,2022-05-27,61.6383,-0.8721029519480542
101818,APE,2022-05-27,6.0926,1.7808442262632551
101863,BTC,2022-05-27,28690.6,-0.5392767827723692
101776,1INCH,2022-05-27,0.8991,2.7916244190406103
101854,YFI,2022-05-27,7398.65,0.18799585588087311
101850,SOL,2022-05-27,41.5584,-0.5173995182990362
101785,FET,2022-05-27,0.142543,-0.7575980241199197
101781,XMR,2022-05-27,180.901,1.7713691296905496
101855,TRX,2022-05-27,0.0790908,-0.4474299976916751
101940,LEO,2022-05-28,5.0503,0.346315996472253
101895,LTC,2022-05-28,62.9263,-0.783751055780901
101896,YFI,2022-05-28,7556.6,0.28508342076636994
101901,EGLD,2022-05-28,69.109,1.9252991725097846
101868,1INCH,2022-05-28,0.918924,2.914941612177069
101875,SOL,2022-05-28,43.8786,-0.48133398866444305
101884,SUN,2022-05-28,0.00912331,-0.05411891593983838
101911,TRX,2022-05-28,0.0809751,-0.4007511884971057
101951,XRP,2022-05-28,0.38445,-0.5935936995284092
101941,FET,2022-05-28,0.158216,-0.7366191166568598
101894,DOGE,2022-05-28,0.0816044,-0.328140104612921
101954,LINK,2022-05-28,6.46243,-0.8803093700884432
101929,XMR,2022-05-28,175.494,1.430747480255038
101926,BTC,2022-05-28,28983.5,-0.5250012295319744
101915,RAY,2022-05-28,0.911932,-0.0927436259410084
101921,FLOW,2022-05-28,2.37722,2.5349682714516883
101948,DYDX,2022-05-28,1.705,-0.4389698147650586
101961,ETH,2022-05-28,1782.36,-0.4907726640372152
101957,APE,2022-05-28,6.2352,1.8572189725767745
101956,GT,2022-05-28,5.32696,-0.11203713455889248
101955,BNB,2022-05-28,307.839,-0.4050818519902261
101939,OKB,2022-05-28,11.4929,-1.8975725525610694
102041,EGLD,2022-05-29,74.9375,2.353429744631187
101991,DYDX,2022-05-29,1.71711,-0.42198458375593656
102009,YFI,2022-05-29,7416.82,0.19916446021116418
101999,SOL,2022-05-29,44.5809,-0.47041733429741656
102005,APE,2022-05-29,6.19408,1.835195623569678
102008,TRX,2022-05-29,0.0802816,-0.41793091262619025
101965,LTC,2022-05-29,63.0306,-0.7765964728847564
101976,SUN,2022-05-29,0.00919487,-0.042104345541340536
102010,BTC,2022-05-29,29203.5,-0.5142787245374819
102061,1INCH,2022-05-29,0.915991,2.8966965896049732
101995,FLOW,2022-05-29,2.41731,2.60870089032936
102051,LEO,2022-05-29,5.04444,0.34121872818469223
102048,ETH,2022-05-29,1801.54,-0.4654267096047914
102036,LINK,2022-05-29,6.64269,-0.8396965953538575
102024,XRP,2022-05-29,0.387573,-0.5807278531576896
102021,RAY,2022-05-29,0.943951,-0.06340672437041071
102030,GT,2022-05-29,5.34511,-0.10268647440741742
102026,DOGE,2022-05-29,0.0825091,-0.3139242983989573
102032,XMR,2022-05-29,185.795,2.0796736150497845
102028,FET,2022-05-29,0.157725,-0.737276338858376
102027,OKB,2022-05-29,11.5882,-1.8910017066546536
102059,BNB,2022-05-29,303.366,-0.4358163267418285
102108,YFI,2022-05-30,8401.84,0.8046294375046857
102106,OKB,2022-05-30,12.3931,-1.8355046041355148
102102,FET,2022-05-30,0.168382,-0.7230115384478719
102101,SOL,2022-05-30,47.3821,-0.42687507000450114
102111,TRX,2022-05-30,0.0839028,-0.32822475975489823
102096,BTC,2022-05-30,31780.5,-0.3886792001247222
102088,APE,2022-05-30,7.25409,2.402923497621527
102092,DYDX,2022-05-30,1.94944,-0.09612341774855727
102100,FLOW,2022-05-30,2.67812,3.0883767279318914
102075,GT,2022-05-30,5.64148,0.04999975970236811
102076,LTC,2022-05-30,69.0447,-0.3640521105098511
102129,XMR,2022-05-30,207.734,3.4617520997854383
102078,SUN,2022-05-30,0.00977717,0.0556609471227914
102152,EGLD,2022-05-30,85.0919,3.099317894506724
102159,BNB,2022-05-30,321.443,-0.31160727239693353
102160,DOGE,2022-05-30,0.0871103,-0.24162434531872182
102138,XRP,2022-05-30,0.415268,-0.4666325552911886
102113,LINK,2022-05-30,7.44404,-0.6591515657657055
102120,RAY,2022-05-30,1.01229,-0.0007921981068461976
102121,ETH,2022-05-30,1988.86,-0.21788738821367526
102127,LEO,2022-05-30,5.2313,0.5037572183235276
102077,1INCH,2022-05-30,0.991306,3.3652011497882053
102182,LEO,2022-05-31,5.333,0.5922200485018405
102181,GT,2022-05-31,5.64042,0.04945366054200658
102172,ETH,2022-05-31,1944.87,-0.27601922009492236
102169,RAY,2022-05-31,1.01818,0.0046044210958405005
102192,XMR,2022-05-31,196.543,2.7567591501215207
102207,YFI,2022-05-31,8077.63,0.6053463769695366
102201,APE,2022-05-31,6.75459,2.135397650611689
102196,BNB,2022-05-31,318.845,-0.3294584160152348
102260,XAU,2022-05-31,1842.699951171875,-0.7195990518784551
102162,EGLD,2022-05-31,81.0251,2.800592422995474
102244,SUN,2022-05-31,0.010034,0.09878143504126813
102206,DYDX,2022-05-31,2.00819,-0.013721904801742499
102253,LINK,2022-05-31,7.52398,-0.6411409965197122
102246,FET,2022-05-31,0.168065,-0.7234358550219668
102228,BTC,2022-05-31,31682.3,-0.3934653364449911
102225,FLOW,2022-05-31,2.68785,3.1062719232843423
102219,DOGE,2022-05-31,0.0859412,-0.25999474329014316
102226,TRX,2022-05-31,0.0817545,-0.38144350719038833
102247,SOL,2022-05-31,45.5535,-0.4552990970236448
102212,XRP,2022-05-31,0.420264,-0.4460504968639981
102256,OKB,2022-05-31,12.1143,-1.8547276034923739
102255,1INCH,2022-05-31,0.968225,3.221623459373425
102215,LTC,2022-05-31,68.2454,-0.4188810473160669
102285,LINK,2022-06-01,6.82385,-0.7988810496370177
102271,APE,2022-06-01,6.06693,1.767095700752259
102292,BTC,2022-06-01,29564.1,-0.4967035640783275
102295,TRX,2022-06-01,0.0839843,-0.3262058015479475
102293,FET,2022-06-01,0.151963,-0.744988995325048
102288,YFI,2022-06-01,7455.28,0.22280477515574282
102297,SOL,2022-06-01,40.3337,-0.5364364350059951
102296,FLOW,2022-06-01,2.46753,2.701064375488668
102306,XMR,2022-06-01,200.32,2.994696632998887
102266,ETH,2022-06-01,1797.5,-0.4707654820712664
102278,OKB,2022-06-01,11.4207,-1.9025506750630965
102360,XAU,2022-06-01,1843.300048828125,-0.717548577387814
102346,SUN,2022-06-01,0.00996103,0.0865301326100441
102348,DYDX,2022-06-01,1.79818,-0.30827750878405086
102337,EGLD,2022-06-01,75.2422,2.37581138404534
102338,GT,2022-06-01,5.40289,-0.07291891828883779
102323,LEO,2022-06-01,4.9281,0.24002142569752483
102335,RAY,2022-06-01,0.90818,-0.09618133650951091
102316,DOGE,2022-06-01,0.0801478,-0.35102807115570767
102321,LTC,2022-06-01,62.3438,-0.8237083380148812
102330,1INCH,2022-06-01,0.945149,3.07807687196337
102331,XRP,2022-06-01,0.394844,-0.5507734602785661
102281,BNB,2022-06-01,297.932,-0.4731539381436184
102403,OKB,2022-06-02,11.6185,-1.8889125499813653
102364,FLOW,2022-06-02,2.51773,2.7933910771015165
102362,TRX,2022-06-02,0.0841242,-0.3227401297301264
102402,FET,2022-06-02,0.160455,-0.7336221298764227
102372,EGLD,2022-06-02,77.9997,2.578362649829808
102400,XRP,2022-06-02,0.401938,-0.52154825561834
102396,LINK,2022-06-02,7.08362,-0.7403545851257378
102389,SUN,2022-06-02,0.00994204,0.08334180544588153
102392,XAU,2022-06-02,1866.5,-0.6382766329524376
102401,1INCH,2022-06-02,0.919172,2.9164843212114637
102378,DOGE,2022-06-02,0.0825357,-0.3135063250980935
102432,ETH,2022-06-02,1826.38,-0.4326011878059693
102412,BTC,2022-06-02,30340.1,-0.45888236464320853
102431,APE,2022-06-02,6.39254,1.9414882754166705
102430,SOL,2022-06-02,40.7733,-0.5296032280292832
102427,YFI,2022-06-02,7479.66,0.23779049742170302
102426,XMR,2022-06-02,200.819,3.026131847178343
102411,RAY,2022-06-02,0.93016,-0.07604250967164163
102421,LEO,2022-06-02,4.9297,0.24141317130505052
102420,LTC,2022-06-02,64.0423,-0.7071977047540817
102436,GT,2022-06-02,5.45249,-0.04736559908701118
102457,DYDX,2022-06-02,1.84294,-0.24549807526065595
102422,BNB,2022-06-02,306.124,-0.41686580553348507
102480,TRX,2022-06-03,0.0818487,-0.3791099383180599
102489,LTC,2022-06-03,62.7454,-0.7961601070360549
102490,LEO,2022-06-03,4.8608,0.18148112608100164
102492,GT,2022-06-03,5.36143,-0.09427860808939686
102506,XAU,2022-06-03,1845.4000244140625,-0.7103731679772161
102482,DYDX,2022-06-03,1.73199,-0.401114209072556
102463,DOGE,2022-06-03,0.0808896,-0.33937195857748487
102466,RAY,2022-06-03,0.89222,-0.11080443370388732
102468,BNB,2022-06-03,298.84,-0.46691497032013224
102471,XRP,2022-06-03,0.392558,-0.5601911115124645
102481,LINK,2022-06-03,6.90399,-0.7808254201727455
102541,YFI,2022-06-03,7516.62,0.26050880320307657
102531,FLOW,2022-06-03,2.42789,2.628159386406331
102545,APE,2022-06-03,6.25565,1.8681717324793796
102550,XMR,2022-06-03,195.929,2.7180793475039127
102522,1INCH,2022-06-03,0.876237,2.649402819631871
102534,SOL,2022-06-03,38.7363,-0.5612666552621365
102516,EGLD,2022-06-03,77.6124,2.549913654276471
102517,OKB,2022-06-03,11.489,-1.8978414539150568
102525,FET,2022-06-03,0.158462,-0.7362898362870575
102526,ETH,2022-06-03,1787.13,-0.4844692123874411
102527,BTC,2022-06-03,29786.2,-0.48587870789979654
102538,SUN,2022-06-03,0.00933088,-0.019268938611495957
102574,LTC,2022-06-04,63.8514,-0.720292717935999
102570,SUN,2022-06-04,0.00976857,0.0542170496182208
102568,XRP,2022-06-04,0.392302,-0.5612457566200229
102566,BTC,2022-06-04,29823.7,-0.4840510081848262
102576,GT,2022-06-04,5.39245,-0.0782974798305126
102564,OKB,2022-06-04,11.4493,-1.9005787318005205
102584,ETH,2022-06-04,1786.3,-0.4855660394040687
102604,EGLD,2022-06-04,76.6017,2.47567301444751
102565,APE,2022-06-04,6.17001,1.822304037708764
102577,LEO,2022-06-04,4.934,0.24515348762527395
102603,LINK,2022-06-04,7.25448,-0.7018596406502505
102639,RAY,2022-06-04,0.87434,-0.12718670048555716
102625,DOGE,2022-06-04,0.0817978,-0.32510115587656563
102627,1INCH,2022-06-04,0.864343,2.5754149919903733
102620,BNB,2022-06-04,300.072,-0.4584497628768112
102619,XMR,2022-06-04,190.957,2.4048611412909735
102610,SOL,2022-06-04,38.6706,-0.5622879057133876
102636,FET,2022-06-04,0.152386,-0.7444227937135586
102651,DYDX,2022-06-04,1.74827,-0.37828022386788956
102645,FLOW,2022-06-04,2.45813,2.683776108652796
102640,TRX,2022-06-04,0.0806487,-0.40883693032224344
102622,YFI,2022-06-04,7508.99,0.25581884992623993
102675,OKB,2022-06-05,11.5381,-1.8944560548174176
102687,XRP,2022-06-05,0.395927,-0.5463118171087008
102688,LEO,2022-06-05,5.0621,0.35658012032775044
102697,DYDX,2022-06-05,1.74736,-0.3795565707067253
102698,GT,2022-06-05,5.40502,-0.07182156808924312
102699,SOL,2022-06-05,39.5831,-0.5481038716682336
102706,APE,2022-06-05,6.15537,1.8144630399105173
102661,FET,2022-06-05,0.14906,-0.7488747713963338
102663,1INCH,2022-06-05,0.863188,2.5682301978987363
102666,LTC,2022-06-05,63.4403,-0.748492612745251
102678,YFI,2022-06-05,7502.91,0.252081639451382
102708,DOGE,2022-06-05,0.0818438,-0.3243783449051473
102747,LINK,2022-06-05,7.72273,-0.5963624046052612
102739,BTC,2022-06-05,29937.1,-0.4785240442467561
102744,RAY,2022-06-05,0.89116,-0.11177564191353895
102745,TRX,2022-06-05,0.0819337,-0.3770042763844301
102735,ETH,2022-06-05,1810.97,-0.4529651689219052
102754,FLOW,2022-06-05,2.42772,2.6278467262614265
102755,SUN,2022-06-05,0.0100407,0.09990633193436395
102722,XMR,2022-06-05,187.624,2.19489406942699
102733,BNB,2022-06-05,300.417,-0.4560792299482841
102720,EGLD,2022-06-05,75.429,2.3895327172995704
102772,FLOW,2022-06-06,2.4979,2.7569201907871186
102784,XMR,2022-06-06,190.04,2.347093423049367
102805,LTC,2022-06-06,64.4452,-0.6795602987247755
102802,SOL,2022-06-06,43.0034,-0.4949382260302718
102791,RAY,2022-06-06,0.92722,-0.0787362381021846
102800,LEO,2022-06-06,5.1004,0.3898950308078816
102789,OKB,2022-06-06,11.6581,-1.886182167002414
102792,YFI,2022-06-06,7452.19,0.22090543627954023
102783,TRX,2022-06-06,0.0817804,-0.3808018996129645
102801,GT,2022-06-06,5.47384,-0.03636633769670877
102762,LINK,2022-06-06,7.89329,-0.557935050457192
