,unique_id,ds,close,y,XAU
2158,DYDX,2022-09-28,1.278,-1.0378710237572286,-1.342499917378447
2159,FET,2022-09-28,0.0849,-0.8347553751626787,-1.342499917378447
2160,LINK,2022-09-28,7.8314,-0.5718789350035335,-1.342499917378447
2163,SUN,2022-09-29,0.00510051,-0.729527157961598,-1.3489921133603082
2164,TRX,2022-09-29,0.0613561,-0.8867627352721734,-1.3489921133603082
2165,BNB,2022-09-29,282.428,-0.5796836266186559,-1.3489921133603082
2166,GT,2022-09-29,4.29623,-0.6430567454641102,-1.3489921133603082
2167,RAY,2022-09-29,0.579,-0.39778729731432505,-1.3489921133603082
2168,EGLD,2022-09-29,47.6948,0.3523260752253835,-1.3489921133603082
2169,YFI,2022-09-29,8101.96,0.6203013655967232,-1.3489921133603082
2170,XMR,2022-09-29,148.415,-0.2751326094553749,-1.3489921133603082
2171,ETH,2022-09-29,1332.81,-1.084843248765895,-1.3489921133603082
2172,XRP,2022-09-29,0.49895,-0.1218871963432005,-1.3489921133603082
2173,LTC,2022-09-29,53.6754,-1.4183275746106518,-1.3489921133603082
2174,SOL,2022-09-29,33.7691,-0.6384775417378502,-1.3489921133603082
2175,LEO,2022-09-29,4.20542,-0.38859527158136475,-1.3489921133603082
2176,DOGE,2022-09-29,0.060398,-0.6613622477496474,-1.3489921133603082
2177,DYDX,2022-09-29,1.26313,-1.0587273726511715,-1.3489921133603082
2178,BTC,2022-09-29,19432.8,-0.9904895406724263,-1.3489921133603082
2179,1INCH,2022-09-29,0.580558,0.8101017527737691,-1.3489921133603082
2180,LINK,2022-09-29,7.84148,-0.5696079000022876,-1.3489921133603082
2181,FLOW,2022-09-29,1.69637,1.2827643911108892,-1.3489921133603082
2182,OKB,2022-09-29,15.5465,-1.6180806221702366,-1.3489921133603082
2183,FET,2022-09-29,0.0824082,-0.8380907443719208,-1.3489921133603082
2184,APE,2022-09-29,5.42474,1.4231469045735843,-1.3489921133603082
2185,RAY,2022-09-30,0.572,-0.4042009364346656,-1.3356661146822177
2186,SOL,2022-09-30,33.2901,-0.6459231881023749,-1.3356661146822177
2187,LEO,2022-09-30,4.331,-0.2793606382107399,-1.3356661146822177
2188,DOGE,2022-09-30,0.061351,-0.6463874900156943,-1.3356661146822177
2189,LINK,2022-09-30,7.5815,-0.6281816777427601,-1.3356661146822177
2190,YFI,2022-09-30,8093.37,0.6150213264554353,-1.3356661146822177
2191,DYDX,2022-09-30,1.261,-1.0617148658014137,-1.3356661146822177
2192,LTC,2022-09-30,53.14,-1.455053976169576,-1.3356661146822177
2193,APE,2022-09-30,5.4144,1.417608932084932,-1.3356661146822177
2194,SUN,2022-09-30,0.00522,-0.7094653774009984,-1.3356661146822177
2195,FLOW,2022-09-30,1.6792,1.2511857164755784,-1.3356661146822177
2196,ETH,2022-09-30,1323.18,-1.097569085115438,-1.3356661146822177
2197,XMR,2022-09-30,146.9,-0.3705721875753664,-1.3356661146822177
2198,GT,2022-09-30,4.252,-0.6658435057120297,-1.3356661146822177
2199,EGLD,2022-09-30,47.57,0.3431589318092814,-1.3356661146822177
2200,XRP,2022-09-30,0.4821,-0.1913042668992772,-1.3356661146822177
2201,OKB,2022-09-30,15.951,-1.590190725327161,-1.3356661146822177
2202,BNB,2022-09-30,281.3,-0.5874342386284496,-1.3356661146822177
2203,TRX,2022-09-30,0.06097,-0.8963273949495193,-1.3356661146822177
2205,1INCH,2022-09-30,0.5791,0.8010321165957542,-1.3356661146822177
2206,BTC,2022-09-30,19360.2,-0.9940279673206087,-1.3356661146822177
2207,FET,2022-09-30,0.0821,-0.838503281810836,-1.3356661146822177
2208,DYDX,2022-10-03,1.25963,-1.063636398954386,-1.2314506235647174
2209,TRX,2022-10-03,0.0613721,-0.8863663753787842,-1.2314506235647174
2210,YFI,2022-10-03,8103.6,0.6213094289484943,-1.2314506235647174
2211,SUN,2022-10-03,0.00650065,-0.49445057051396285,-1.2314506235647174
2212,LTC,2022-10-03,53.6454,-1.4203854603909427,-1.2314506235647174
2213,ETH,2022-10-03,1318.16,-1.1042029063485332,-1.2314506235647174
2214,BNB,2022-10-03,285.729,-0.5570020927141089,-1.2314506235647174
2216,1INCH,2022-10-03,0.572057,0.7572204241391326,-1.2314506235647174
2217,BTC,2022-10-03,19555.2,-0.9845239288027632,-1.2314506235647174
2218,XMR,2022-10-03,140.614,-0.7665676912468334,-1.2314506235647174
2219,DOGE,2022-10-03,0.060141,-0.6654005612203986,-1.2314506235647174
2220,LEO,2022-10-03,4.1661,-0.4227974198862936,-1.2314506235647174
2221,SOL,2022-10-03,32.9906,-0.6505786600985651,-1.2314506235647174
2222,GT,2022-10-03,4.32973,-0.6257979512451348,-1.2314506235647174
2223,FET,2022-10-03,0.0805481,-0.840580559070577,-1.2314506235647174
2224,XRP,2022-10-03,0.461506,-0.27614552215339216,-1.2314506235647174
2225,LINK,2022-10-03,7.28233,-0.6955850052549426,-1.2314506235647174
2226,RAY,2022-10-03,0.569757,-0.4062560496556547,-1.2314506235647174
2227,EGLD,2022-10-03,52.5653,0.710087068880233,-1.2314506235647174
2228,OKB,2022-10-03,15.4615,-1.6239412927058645,-1.2314506235647174
2229,APE,2022-10-03,5.18822,1.2964698008002773,-1.2314506235647174
2230,FLOW,2022-10-03,1.68367,1.2594068391092323,-1.2314506235647174
2231,BNB,2022-10-04,295.789,-0.48787872674023913,-1.135094172388767
2232,DOGE,2022-10-04,0.0653406,-0.5836977801989276,-1.135094172388767
2233,RAY,2022-10-04,0.595078,-0.38305608448906286,-1.135094172388767
2234,XRP,2022-10-04,0.478614,-0.20566556707485478,-1.135094172388767
2235,OKB,2022-10-04,15.6837,-1.608620810435082,-1.135094172388767
2236,GT,2022-10-04,4.39192,-0.5937584165442961,-1.135094172388767
2237,FET,2022-10-04,0.0820046,-0.838630978344491,-1.135094172388767
2238,LTC,2022-10-04,55.4866,-1.2940861504352261,-1.135094172388767
2239,TRX,2022-10-04,0.0621256,-0.8677003016494904,-1.135094172388767
2240,SOL,2022-10-04,34.0775,-0.6336837268342607,-1.135094172388767
2241,APE,2022-10-04,5.26218,1.3360818361252973,-1.135094172388767
2242,DYDX,2022-10-04,1.28118,-1.0334108227160224,-1.135094172388767
2243,XMR,2022-10-04,146.144,-0.4181974820035607,-1.135094172388767
2244,YFI,2022-10-04,8335.51,0.7638581923077564,-1.135094172388767
2245,ETH,2022-10-04,1358.15,-1.0513569878004299,-1.135094172388767
2246,SUN,2022-10-04,0.00628188,-0.5311809724994209,-1.135094172388767
2247,EGLD,2022-10-04,55.2866,0.909979275436632,-1.135094172388767
2248,1INCH,2022-10-04,0.585576,0.8413167283164823,-1.135094172388767
2249,LINK,2022-10-04,7.72192,-0.59654489848929,-1.135094172388767
2251,BTC,2022-10-04,20296.3,-0.9484037085690433,-1.135094172388767
2252,FLOW,2022-10-04,1.71912,1.3246056752083457,-1.135094172388767
2253,LEO,2022-10-04,4.22827,-0.3687194046238972,-1.135094172388767
2254,EGLD,2022-10-05,54.1808,0.8287530960333812,-1.1682379486245942
2255,TRX,2022-10-05,0.0624355,-0.86002330596441,-1.1682379486245942
2256,FLOW,2022-10-05,1.68784,1.267076208545997,-1.1682379486245942
2257,DYDX,2022-10-05,1.24685,-1.0815613578558378,-1.1682379486245942
2258,GT,2022-10-05,4.40338,-0.5878543633577447,-1.1682379486245942
2259,XRP,2022-10-05,0.492969,-0.1465271666100192,-1.1682379486245942
2261,ETH,2022-10-05,1348.53,-1.0640696093666404,-1.1682379486245942
2262,BTC,2022-10-05,20055.4,-0.9601448515380124,-1.1682379486245942
2263,OKB,2022-10-05,15.5456,-1.6181426763288493,-1.1682379486245942
2264,BNB,2022-10-05,292.759,-0.508698189851653,-1.1682379486245942
2265,SOL,2022-10-05,33.7369,-0.6389780632679916,-1.1682379486245942
2266,LINK,2022-10-05,7.79816,-0.5793679432814522,-1.1682379486245942
2267,YFI,2022-10-05,8265.62,0.7208987120301541,-1.1682379486245942
2268,1INCH,2022-10-05,0.581316,0.8148169682901856,-1.1682379486245942
2269,APE,2022-10-05,5.16762,1.2854367028054772,-1.1682379486245942
2270,LTC,2022-10-05,54.3209,-1.3740487322380608,-1.1682379486245942
2271,FET,2022-10-05,0.0813363,-0.8395255233491207,-1.1682379486245942
2272,DOGE,2022-10-05,0.0642178,-0.6013406532143339,-1.1682379486245942
2273,RAY,2022-10-05,0.571514,-0.4046462262364492,-1.1682379486245942
2274,XMR,2022-10-05,145.929,-0.4317417125618437,-1.1682379486245942
2275,LEO,2022-10-05,4.16842,-0.4207793887553821,-1.1682379486245942
2276,SUN,2022-10-05,0.00628126,-0.5312850674357968,-1.1682379486245942
2278,SUN,2022-10-06,0.00612104,-0.5581852137360669,-1.167213128481489
2279,DYDX,2022-10-06,1.23391,-1.0997107293882937,-1.167213128481489
2280,RAY,2022-10-06,0.566202,-0.40951326209462763,-1.167213128481489
2281,LINK,2022-10-06,7.6678,-0.6087381935555043,-1.167213128481489
2282,YFI,2022-10-06,8196.95,0.6786891325386248,-1.167213128481489
2283,BTC,2022-10-06,19913.3,-0.9670706149912734,-1.167213128481489
2284,FLOW,2022-10-06,1.69679,1.2835368455865348,-1.167213128481489
2285,LEO,2022-10-06,4.07073,-0.5057541565048352,-1.167213128481489
2286,ETH,2022-10-06,1351.71,-1.059867308266791,-1.167213128481489
2287,EGLD,2022-10-06,54.8793,0.8800611863871258,-1.167213128481489
2288,BNB,2022-10-06,279.747,-0.5981050723617916,-1.167213128481489
2289,GT,2022-10-06,4.41425,-0.5822542710246026,-1.167213128481489
2290,APE,2022-10-06,5.15528,1.278827555754223,-1.167213128481489
2291,LTC,2022-10-06,53.5091,-1.4297351214527312,-1.167213128481489
2292,XMR,2022-10-06,152.026,-0.04765253249742479,-1.167213128481489
2293,XRP,2022-10-06,0.492604,-0.14803085982977993,-1.167213128481489
2294,DOGE,2022-10-06,0.0631667,-0.6178568839112468,-1.167213128481489
2295,FET,2022-10-06,0.0805137,-0.8406266047808257,-1.167213128481489
2296,TRX,2022-10-06,0.0623486,-0.8621760356353797,-1.167213128481489
2297,OKB,2022-10-06,15.5868,-1.6153019748456978,-1.167213128481489
2298,1INCH,2022-10-06,0.580099,0.8072464969399499,-1.167213128481489
2299,SOL,2022-10-06,33.4313,-0.6437283545602644,-1.167213128481489
2300,LINK,2022-10-07,7.60947,-0.621880006216485,-1.2054822567394883
2301,DOGE,2022-10-07,0.0621727,-0.6334758862066817,-1.2054822567394883
2302,APE,2022-10-07,5.20713,1.3065977562896787,-1.2054822567394883
2303,RAY,2022-10-07,0.564379,-0.4111835569683963,-1.2054822567394883
2304,BTC,2022-10-07,19572.7,-0.9836710022691103,-1.2054822567394883
2305,FET,2022-10-07,0.0800988,-0.8411819642337973,-1.2054822567394883
2306,BNB,2022-10-07,282.84,-0.5768527293242989,-1.2054822567394883
2307,SOL,2022-10-07,33.0445,-0.64974083058072,-1.2054822567394883
2308,YFI,2022-10-07,8073.84,0.6030167671505051,-1.2054822567394883
2309,EGLD,2022-10-07,55.4078,0.9188819820234236,-1.2054822567394883
2310,LEO,2022-10-07,4.11745,-0.4651151847651033,-1.2054822567394883
2312,FLOW,2022-10-07,1.68434,1.2606390879156189,-1.2054822567394883
2313,SUN,2022-10-07,0.00593083,-0.5901205328458807,-1.2054822567394883
2314,XRP,2022-10-07,0.511672,-0.06947627814649979,-1.2054822567394883
2315,DYDX,2022-10-07,1.26238,-1.0597793068590031,-1.2054822567394883
2316,LTC,2022-10-07,52.9474,-1.468265602879043,-1.2054822567394883
2317,1INCH,2022-10-07,0.611086,1.0000042584270084,-1.2054822567394883
2318,OKB,2022-10-07,15.5953,-1.6147159077921351,-1.2054822567394883
2319,TRX,2022-10-07,0.0624137,-0.8605633463191527,-1.2054822567394883
2320,XMR,2022-10-07,145.92,-0.4323086803526564,-1.2054822567394883
2321,ETH,2022-10-07,1333.67,-1.0837067773992688,-1.2054822567394883
2322,GT,2022-10-07,4.39676,-0.5912649071705696,-1.2054822567394883
2323,TRX,2022-10-10,0.0639466,-0.8225895912831415,-1.3189232146560121
2324,BTC,2022-10-10,19243.5,-0.9997157688335964,-1.3189232146560121
2325,1INCH,2022-10-10,0.588141,0.857272569740767,-1.3189232146560121
2326,SOL,2022-10-10,32.3866,-0.6599673248254396,-1.3189232146560121
2327,FLOW,2022-10-10,1.60734,1.1190224340473052,-1.3189232146560121
2328,APE,2022-10-10,5.25577,1.332648721652158,-1.3189232146560121
2329,BNB,2022-10-10,274.973,-0.6309077512046597,-1.3189232146560121
2330,XMR,2022-10-10,145.0,-0.49026538785786555,-1.3189232146560121
2331,DOGE,2022-10-10,0.0605199,-0.6594467986753882,-1.3189232146560121
2332,LEO,2022-10-10,4.07759,-0.4997870472125718,-1.3189232146560121
2333,LTC,2022-10-10,53.2847,-1.4451281070893065,-1.3189232146560121
2334,OKB,2022-10-10,16.2114,-1.5722363887686024,-1.3189232146560121
2335,EGLD,2022-10-10,57.21,1.0512619969633208,-1.3189232146560121
2336,DYDX,2022-10-10,1.33067,-0.9639971907885693,-1.3189232146560121
2337,YFI,2022-10-10,7995.28,0.5547280739095767,-1.3189232146560121
2338,SUN,2022-10-10,0.00623938,-0.538316512492939,-1.3189232146560121
2339,LINK,2022-10-10,7.65793,-0.6109619153275576,-1.3189232146560121
2341,RAY,2022-10-10,0.539446,-0.43402802328088924,-1.3189232146560121
2342,XRP,2022-10-10,0.516288,-0.050459708550841254,-1.3189232146560121
2343,FET,2022-10-10,0.0816718,-0.8390764438203863,-1.3189232146560121
2344,ETH,2022-10-10,1306.6,-1.1194791958813186,-1.3189232146560121
2345,GT,2022-10-10,4.3885,-0.595520359118293,-1.3189232146560121
2346,APE,2022-10-11,4.65498,1.010873238919344,-1.2799708729692763
2347,TRX,2022-10-11,0.0617024,-0.8781840208296326,-1.2799708729692763
2348,XMR,2022-10-11,143.787,-0.5666800467750605,-1.2799708729692763
2349,XRP,2022-10-11,0.489556,-0.16058772814164468,-1.2799708729692763
2350,YFI,2022-10-11,7793.55,0.43073013491400125,-1.2799708729692763
2352,EGLD,2022-10-11,55.0051,0.8893017844780363,-1.2799708729692763
2353,LEO,2022-10-11,4.0732,-0.5036056492232186,-1.2799708729692763
2354,GT,2022-10-11,4.35461,-0.6129800766132506,-1.2799708729692763
2355,OKB,2022-10-11,15.5316,-1.6191079632406,-1.2799708729692763
2356,FLOW,2022-10-11,1.58944,1.0861011599662296,-1.2799708729692763
2357,BTC,2022-10-11,19004.5,-1.0113643083503405,-1.2799708729692763
2358,BNB,2022-10-11,270.173,-0.6638890789059098,-1.2799708729692763
2359,1INCH,2022-10-11,0.562549,0.6980749503527394,-1.2799708729692763
2360,FET,2022-10-11,0.079802,-0.841579242338502,-1.2799708729692763
2361,DOGE,2022-10-11,0.0598386,-0.6701522576933759,-1.2799708729692763
2362,SOL,2022-10-11,31.2168,-0.6781508678676547,-1.2799708729692763
2363,SUN,2022-10-11,0.00576942,-0.6172204742659693,-1.2799708729692763
2364,LINK,2022-10-11,7.12866,-0.7302070239693761,-1.2799708729692763
2365,ETH,2022-10-11,1276.4,-1.1593878415465528,-1.2799708729692763
2366,RAY,2022-10-11,0.509654,-0.4613244713770585,-1.2799708729692763
2367,DYDX,2022-10-11,1.43597,-0.8163056280090014,-1.2799708729692763
2368,LTC,2022-10-11,51.9453,-1.5370058475600248,-1.2799708729692763
2369,YFI,2022-10-12,7850.33,0.46563125510519127,-1.308672510611668
2370,GT,2022-10-12,4.40013,-0.5895287239909291,-1.308672510611668
2371,FET,2022-10-12,0.0800624,-0.8412306870202234,-1.308672510611668
2372,BNB,2022-10-12,271.108,-0.6574645911141038,-1.308672510611668
2373,LTC,2022-10-12,52.1616,-1.522168491084128,-1.308672510611668
2374,SUN,2022-10-12,0.00557017,-0.650673564706169,-1.308672510611668
2376,EGLD,2022-10-12,55.3817,0.9169648150109215,-1.308672510611668
2377,TRX,2022-10-12,0.0619849,-0.8711857914619809,-1.308672510611668
2378,SOL,2022-10-12,31.2008,-0.6783995742180354,-1.308672510611668
2379,DOGE,2022-10-12,0.0600368,-0.6670378852034814,-1.308672510611668
2380,BTC,2022-10-12,19181.6,-1.002732691829774,-1.308672510611668
2381,XMR,2022-10-12,144.204,-0.5404105391341119,-1.308672510611668
2382,OKB,2022-10-12,16.2065,-1.5725742391877153,-1.308672510611668
2383,RAY,2022-10-12,0.510315,-0.4607188405972665,-1.308672510611668
2384,ETH,2022-10-12,1299.91,-1.128319885931001,-1.308672510611668
2385,LINK,2022-10-12,7.17562,-0.719626884717539,-1.308672510611668
2386,DYDX,2022-10-12,1.46224,-0.779459879156017,-1.308672510611668
2387,XRP,2022-10-12,0.488975,-0.1629812781709076,-1.308672510611668
2388,LEO,2022-10-12,4.1501,-0.4367148759615444,-1.308672510611668
2389,1INCH,2022-10-12,0.571317,0.7526171794397284,-1.308672510611668
2390,FLOW,2022-10-12,1.55615,1.0248749468847207,-1.308672510611668
2391,APE,2022-10-12,4.70854,1.0395592937058244,-1.308672510611668
2392,XMR,2022-10-13,143.311,-0.5966663432668864,-1.3096977478569884
2393,LTC,2022-10-13,51.4841,-1.568642411622363,-1.3096977478569884
2394,OKB,2022-10-13,16.6415,-1.5425813958583259,-1.3096977478569884
2395,EGLD,2022-10-13,53.6243,0.7878755695024452,-1.3096977478569884
2396,ETH,2022-10-13,1294.97,-1.1348479888974337,-1.3096977478569884
2397,BNB,2022-10-13,273.022,-0.6443132866932304,-1.3096977478569884
2398,SUN,2022-10-13,0.00549044,-0.664059837734009,-1.3096977478569884
2399,APE,2022-10-13,4.59297,0.9776614716058705,-1.3096977478569884
2400,YFI,2022-10-13,7761.39,0.4109622584548841,-1.3096977478569884
2401,1INCH,2022-10-13,0.564445,0.7098692097447252,-1.3096977478569884
2402,TRX,2022-10-13,0.0612029,-0.8905578812513741,-1.3096977478569884
2403,XRP,2022-10-13,0.486739,-0.17219294403223628,-1.3096977478569884
2404,DOGE,2022-10-13,0.0599748,-0.6680121086866976,-1.3096977478569884
2406,DYDX,2022-10-13,1.54752,-0.659847946830836,-1.3096977478569884
2407,SOL,2022-10-13,30.6493,-0.686972171232723,-1.3096977478569884
2408,FET,2022-10-13,0.0829066,-0.837423616988549,-1.3096977478569884
2409,FLOW,2022-10-13,1.51682,0.9525401027725029,-1.3096977478569884
2410,GT,2022-10-13,4.37745,-0.6012131852711193,-1.3096977478569884
2411,LEO,2022-10-13,4.23138,-0.36601419909927074,-1.3096977478569884
2412,LINK,2022-10-13,7.07887,-0.7414247653098567,-1.3096977478569884
2413,BTC,2022-10-13,19403.6,-0.9919127095171499,-1.3096977478569884
2414,RAY,2022-10-13,0.49494,-0.47480594080801447,-1.3096977478569884
2415,BNB,2022-10-14,268.311,-0.6766830856100199,-1.4063962228495224
2416,RAY,2022-10-14,0.471914,-0.4959031485772946,-1.4063962228495224
2417,SOL,2022-10-14,29.7413,-0.7010862566168324,-1.4063962228495224
2419,BTC,2022-10-14,19108.5,-1.0062954878074895,-1.4063962228495224
2420,TRX,2022-10-14,0.0633395,-0.8376289719879247,-1.4063962228495224
2421,EGLD,2022-10-14,52.9316,0.7369935162625905,-1.4063962228495224
2422,YFI,2022-10-14,7526.85,0.2667969056961356,-1.4063962228495224
2423,LEO,2022-10-14,4.4507,-0.17524066994777002,-1.4063962228495224
2424,DYDX,2022-10-14,1.51586,-0.7042535961907708,-1.4063962228495224
2425,XRP,2022-10-14,0.482019,-0.19163796320284054,-1.4063962228495224
2426,LINK,2022-10-14,6.81057,-0.8018730481307229,-1.4063962228495224
2427,ETH,2022-10-14,1292.03,-1.1387331351972942,-1.4063962228495224
2428,SUN,2022-10-14,0.00887035,-0.09658964998125835,-1.4063962228495224
2429,APE,2022-10-14,4.44918,0.9006493764276029,-1.4063962228495224
2430,DOGE,2022-10-14,0.0583513,-0.6935226219931747,-1.4063962228495224
2431,GT,2022-10-14,4.37773,-0.6010689326627219,-1.4063962228495224
2432,FET,2022-10-14,0.0805032,-0.8406406594307564,-1.4063962228495224
2433,1INCH,2022-10-14,0.556417,0.6599302253571403,-1.4063962228495224
2434,FLOW,2022-10-14,1.47024,0.8668712230687877,-1.4063962228495224
2435,LTC,2022-10-14,51.082,-1.5962249406975275,-1.4063962228495224
2436,OKB,2022-10-14,16.8127,-1.5307773159089204,-1.4063962228495224
2437,XMR,2022-10-14,140.006,-0.8048695153372333,-1.4063962228495224
2438,DYDX,2022-10-17,1.51593,-0.7041554156647064,-1.3541174653824803
2439,LTC,2022-10-17,51.681,-1.5551358212843873,-1.3541174653824803
2440,LEO,2022-10-17,4.50809,-0.125320494687855,-1.3541174653824803
2441,SUN,2022-10-17,0.00684714,-0.43627661163504294,-1.3541174653824803
2442,DOGE,2022-10-17,0.0596032,-0.6738511642732001,-1.3541174653824803
2443,OKB,2022-10-17,16.9783,-1.519359350724215,-1.3541174653824803
2444,SOL,2022-10-17,30.9805,-0.6818239497798408,-1.3541174653824803
2445,GT,2022-10-17,4.46129,-0.5580198328138379,-1.3541174653824803
2446,TRX,2022-10-17,0.0624912,-0.8586434780855492,-1.3541174653824803
2447,XRP,2022-10-17,0.47621,-0.2155693437880183,-1.3541174653824803
2448,LINK,2022-10-17,7.29255,-0.6932824281009013,-1.3541174653824803
2449,ETH,2022-10-17,1330.66,-1.0876844271824595,-1.3541174653824803
2450,XMR,2022-10-17,144.103,-0.5467731776754446,-1.3541174653824803
2451,1INCH,2022-10-17,0.574911,0.7749740192365621,-1.3541174653824803
2452,RAY,2022-10-17,0.49391,-0.47574966199286445,-1.3541174653824803
2453,FET,2022-10-17,0.0868009,-0.8322109481100066,-1.3541174653824803
2454,YFI,2022-10-17,7882.81,0.48559582685245917,-1.3541174653824803
2455,BNB,2022-10-17,274.905,-0.6313749866804277,-1.3541174653824803
2456,BTC,2022-10-17,19515.4,-0.9864637274335849,-1.3541174653824803
2457,FLOW,2022-10-17,1.53273,0.9818014139808777,-1.3541174653824803
2458,APE,2022-10-17,4.52879,0.9432874798919735,-1.3541174653824803
2459,EGLD,2022-10-17,56.6411,1.0094736324647593,-1.3541174653824803
2461,XRP,2022-10-18,0.465428,-0.25998802952900457,-1.3814526761673986
2462,SUN,2022-10-18,0.00648439,-0.49718054416795365,-1.3814526761673986
2463,FET,2022-10-18,0.0845042,-0.8352851685381575,-1.3814526761673986
2464,TRX,2022-10-18,0.0620225,-0.8702543457125166,-1.3814526761673986
2465,GT,2022-10-18,4.40762,-0.5856699667162986,-1.3814526761673986
2466,DOGE,2022-10-18,0.0593946,-0.6771289548957632,-1.3814526761673986
2467,BTC,2022-10-18,19296.2,-0.9971472415008248,-1.3814526761673986
2468,XMR,2022-10-18,145.806,-0.4394902723696048,-1.3814526761673986
2470,APE,2022-10-18,4.41132,0.8803720419575477,-1.3814526761673986
2471,FLOW,2022-10-18,1.52829,0.9736354666669126,-1.3814526761673986
2472,ETH,2022-10-18,1310.63,-1.114153638198176,-1.3814526761673986
2473,YFI,2022-10-18,7721.88,0.3866765370960618,-1.3814526761673986
2474,SOL,2022-10-18,30.1819,-0.6942375054932216,-1.3814526761673986
2475,LEO,2022-10-18,4.28626,-0.31827732476115994,-1.3814526761673986
2476,DYDX,2022-10-18,1.57619,-0.6196360085127903,-1.3814526761673986
2477,1INCH,2022-10-18,0.575034,0.7757391531528149,-1.3814526761673986
2478,EGLD,2022-10-18,56.8223,1.0227836195400613,-1.3814526761673986
2479,BNB,2022-10-18,273.016,-0.6443545133528568,-1.3814526761673986
2480,OKB,2022-10-18,16.6818,-1.5398027485337873,-1.3814526761673986
2481,LINK,2022-10-18,7.09838,-0.7370291410167703,-1.3814526761673986
2482,RAY,2022-10-18,0.501025,-0.46923065594411834,-1.3814526761673986
2483,LTC,2022-10-18,51.6431,-1.5577356169868215,-1.3814526761673986
2484,FLOW,2022-10-19,1.4757,0.8769131312521773,-1.4549160551518658
2485,LINK,2022-10-19,6.8827,-0.7856220804085124,-1.4549160551518658
2486,RAY,2022-10-19,0.487205,-0.48189301203599066,-1.4549160551518658
2487,LEO,2022-10-19,4.167,-0.42201456298206097,-1.4549160551518658
2488,OKB,2022-10-19,16.366,-1.5615768633002725,-1.4549160551518658
2489,BNB,2022-10-19,273.4,-0.6417160071367571,-1.4549160551518658
2491,BTC,2022-10-19,19195.0,-1.0020795937982914,-1.4549160551518658
2492,SUN,2022-10-19,0.007351,-0.35168100737306524,-1.4549160551518658
2493,XRP,2022-10-19,0.4613,-0.2769941818883806,-1.4549160551518658
2494,YFI,2022-10-19,7656.24,0.34632941611420665,-1.4549160551518658
2495,DOGE,2022-10-19,0.059441,-0.6763998586115497,-1.4549160551518658
2496,XMR,2022-10-19,147.1,-0.3579729033351041,-1.4549160551518658
2497,FET,2022-10-19,0.0832,-0.8370308899133455,-1.4549160551518658
2498,GT,2022-10-19,4.3837,-0.597993260976534,-1.4549160551518658
2499,1INCH,2022-10-19,0.5757,0.779882073382278,-1.4549160551518658
2500,EGLD,2022-10-19,57.29,1.0571383709480016,-1.4549160551518658
2501,SOL,2022-10-19,29.6416,-0.7026360080626427,-1.4549160551518658
2502,DYDX,2022-10-19,1.5606,-0.6415022142462515,-1.4549160551518658
2503,LTC,2022-10-19,51.55,-1.5641219225249907,-1.4549160551518658
2504,TRX,2022-10-19,0.06231,-0.8631322538781809,-1.4549160551518658
2505,ETH,2022-10-19,1294.49,-1.135482298497411,-1.4549160551518658
2506,APE,2022-10-19,4.3891,0.86847129256704,-1.4549160551518658
2507,1INCH,2022-10-20,0.559661,0.6801098548231745,-1.443640113862201
2508,FLOW,2022-10-20,1.4339,0.8000355191522354,-1.443640113862201
2509,SUN,2022-10-20,0.00672733,-0.4563921186144172,-1.443640113862201
2510,GT,2022-10-20,4.36046,-0.6099662274735191,-1.443640113862201
2511,OKB,2022-10-20,15.6349,-1.6119855248131838,-1.443640113862201
2512,RAY,2022-10-20,0.489366,-0.47991303001612556,-1.443640113862201
2513,BTC,2022-10-20,19070.9,-1.0081280613883663,-1.443640113862201
2514,APE,2022-10-20,4.20011,0.767250652273968,-1.443640113862201
2516,XRP,2022-10-20,0.442156,-0.3558618613379669,-1.443640113862201
2517,BNB,2022-10-20,269.081,-0.671392330957944,-1.443640113862201
2518,YFI,2022-10-20,7491.69,0.24518501091060774,-1.443640113862201
2519,FET,2022-10-20,0.0801544,-0.8411075415160697,-1.443640113862201
2520,LEO,2022-10-20,4.10655,-0.4745964517163674,-1.443640113862201
2521,LTC,2022-10-20,51.1864,-1.5890634981821157,-1.443640113862201
2522,DOGE,2022-10-20,0.059728,-0.6718901466811777,-1.443640113862201
2523,TRX,2022-10-20,0.0624116,-0.8606153685551601,-1.443640113862201
2524,EGLD,2022-10-20,58.2542,1.127963368398367,-1.443640113862201
2525,XMR,2022-10-20,142.39,-0.6546860471932989,-1.443640113862201
2526,SOL,2022-10-20,28.2781,-0.723830452359155,-1.443640113862201
2527,ETH,2022-10-20,1284.55,-1.1486177931302728,-1.443640113862201
2528,DYDX,2022-10-20,1.4484,-0.798871571737871,-1.443640113862201
2529,LINK,2022-10-20,6.67933,-0.831441563365201,-1.443640113862201
2530,BNB,2022-10-21,269.322,-0.6697363934629439,-1.374618873471169
2531,FET,2022-10-21,0.0812357,-0.8396601802808367,-1.374618873471169
2532,DYDX,2022-10-21,1.43151,-0.8225611300982403,-1.374618873471169
2533,LTC,2022-10-21,51.4941,-1.5679564496955989,-1.374618873471169
2534,SUN,2022-10-21,0.00640151,-0.5110956866306073,-1.374618873471169
2535,XRP,2022-10-21,0.452236,-0.3143352102278628,-1.374618873471169
2536,ETH,2022-10-21,1299.17,-1.1292977798976327,-1.374618873471169
2537,XMR,2022-10-21,141.01,-0.7416211084511135,-1.374618873471169
